"","language_id","lemma","word_form"
"1010","es","xx","xx"
"1011","es","vi","vi"
"1012","es","catorce","catorce"
"1013","es","cien","cien"
"1014","es","ciento","cientos"
"1015","es","cinco","cinco"
"1016","es","cuarenta","cuarenta"
"1017","es","diez","diez"
"1018","es","dos","dos"
"1019","es","mil","mil"
"1020","es","once","once"
"1021","es","quince","quince"
"1022","es","seis","seis"
"1023","es","siete","siete"
"1024","es","trece","trece"
"1025","es","treinta","treinta"
"1026","es","tres","tres"
"1027","es","veinte","veinte"
"1028","es","²","²"
"1029","es","iii","iii"
"1030","es","1-0","1-0"
"1031","es","1.5","1,5"
"1032","es","2-0","2-0"
"1033","es","3-0","3-0"
"1034","es","3-1","3-1"
"1035","es","3.5","3,5"
"1036","es","6-4","6-4"
"1037","es","nou","nou"
"1038","es","xix","xix"
"1039","es","xv","xv"
"1040","es","xvi","xvi"
"1041","es","xvii","xvii"
"1042","es","mucho","muchas"
"1043","es","mucho","muchos"
"1044","es","poco","pocos"
"1045","es","tanto","tanto"
"1046","es","mucho","mucho"
"1047","es","poco","poco"
"1048","es","bastante","bastante"
"1049","es","demasiado","demasiado"
"1050","es","%","%"
"1051","et","1995.","1995."
"1052","et","1996.","1996."
"1053","et","1997.","1997."
"1054","et","1999.","1999."
"1055","et","2.","2."
"1056","et","2000.","2000."
"1057","et","2001.","2001."
"1058","et","ii","ii"
"1059","et","1998.","1998."
"1060","et","90=s","90ndate"
"1061","et","teine","teise"
"1062","et","esimene","esimene"
"1063","et","teine","teine"
"1064","et","esimene","esimest"
"1065","et","neli","nelja"
"1066","et","1989-2001","1989-2001"
"1067","et","kaks","kahe"
"1068","et","kolm","kolme"
"1069","et","pool","poole"
"1070","et","üks","ühe"
"1071","et","viis","viis"
"1072","et","kaks","kaks"
"1073","et","kolm","kolm"
"1074","et","kümme","kümme"
"1075","et","neli","neli"
"1076","et","paar","paar"
"1077","et","pool","pool"
"1078","et","seitse","seitse"
"1079","et","üks","üks"
"1080","et","%","%"
"1081","eu","bana","bana"
"1082","eu","bat","bat"
"1083","eu","bat","batean"
"1084","eu","bat","batek"
"1085","eu","bat","batekin"
"1086","eu","bat","bateko"
"1087","eu","bat","baten"
"1088","eu","bat","batera"
"1089","eu","bat","baterako"
"1090","eu","bat","batetik"
"1091","eu","bat","batez"
"1092","eu","bat","bati"
"1093","eu","bat","batik"
"1094","eu","bederatzi","bederatzi"
"1095","eu","bi","bi"
"1096","eu","bi","biak"
"1097","eu","bost","bost"
"1098","eu","hamar","hamar"
"1099","eu","hiru","hiru"
"1100","eu","lau","lau"
"1101","eu","mila","mila"
"1102","eu","sei","sei"
"1103","eu","zazpi","zazpi"
"1104","eu","zortzi","zortzi"
"1105","eu","azken","azken"
"1106","eu","bigarren","bigarren"
"1107","eu","bi+garren!","bigarren"
"1108","eu","bosgarren","bosgarren"
"1109","eu","hirugarren","hirugarren"
"1110","eu","laugarren","laugarren"
"1111","eu","lehen","lehen"
"1112","eu","lehenengo","lehenengo"
"1113","fa","بیست","بیست"
"1114","fa","پنج","پنج"
"1115","fa","پنجاه","پنجاه"
"1116","fa","چهار","چهار"
"1117","fa","چهل","چهل"
"1118","fa","ده","ده"
"1119","fa","دو","دو"
"1120","fa","سی","سی"
"1121","fa","سه","سه"
"1122","fa","شش","شش"
"1123","fa","صد","صد"
"1124","fa","صفر","صفر"
"1125","fa","یک","یک"
"1126","fa","یک","یکی"
"1127","fa","میلیارد","میلیارد"
"1128","fa","میلیون","میلیون"
"1129","fa","هزار","هزار"
"1130","fa","هزار","هزاران"
"1131","fa","هشت","هشت"
"1132","fa","هفت","هفت"
"1133","fa","هفتاد","هفتاد"
"1134","fi","ensimmäinen","ensimmäisenä"
"1135","fi","ensimmäinen","ensimmäisen"
"1136","fi","toinen","toisen"
"1137","fi","ensimmäinen","ensimmäinen"
"1138","fi","toinen","toinen"
"1139","fi","kolmas","kolmas"
"1140","fi","ensimmäinen","ensimmäistä"
"1141","fi","toinen","toista"
"1142","fi","1.","1."
"1143","fi","2.","2."
"1144","fi","kaksi","kahdesta"
"1145","fi","yksi","yhdestä"
"1146","fi","kahdeksan","kahdeksan"
"1147","fi","kaksi","kahden"
"1148","fi","kolme","kolmen"
"1149","fi","kuusi","kuuden"
"1150","fi","kymmenen","kymmenen"
"1151","fi","miljoona","miljoonan"
"1152","fi","neljä","neljän"
"1153","fi","pari","parin"
"1154","fi","viisi","viiden"
"1155","fi","yhdeksän","yhdeksän"
"1156","fi","yksi","yhden"
"1157","fi","kaksi","kahteen"
"1158","fi","kolme","kolmeen"
"1159","fi","puoli","puolet"
"1160","fi","kaksi","kaksi"
"1161","fi","kolme","kolme"
"1162","fi","kuusi","kuusi"
"1163","fi","neljä","neljä"
"1164","fi","pari","pari"
"1165","fi","puoli","puoli"
"1166","fi","sata","sata"
"1167","fi","viisi","viisi"
"1168","fi","yksi","yks"
"1169","fi","yksi","yksi"
"1170","fi","kymmenen","kymmeniä"
"1171","fi","sata","satoja"
"1172","fi","tuhat","tuhansia"
"1173","fi","kaksi","kahta"
"1174","fi","miljardi","miljardia"
"1175","fi","miljoona","miljoonaa"
"1176","fi","yksi","yhtä"
"1177","fi","-","-"
"1178","fr","_","_"
"1179","fr","dernier","dernières"
"1180","fr","premier","premières"
"1181","fr","dernier","dernière"
"1182","fr","deuxième","deuxième"
"1183","fr","premier","première"
"1184","fr","quatrième","quatrième"
"1185","fr","second","seconde"
"1186","fr","xie","xie"
"1187","fr","xiie","xiie"
"1188","fr","xviiie","xviiie"
"1189","fr","dernier","derniers"
"1190","fr","premier","premiers"
"1191","fr","1er","1er"
"1192","fr","dernier","dernier"
"1193","fr","premier","premier"
"1194","fr","second","second"
"1195","fr","sixième","sixième"
"1196","fr","xixe","xixe"
"1197","fr","xve","xve"
"1198","fr","xvie","xvie"
"1199","fr","xviie","xviie"
"1200","fr","xxe","xxe"
"1201","fr","cinquième","cinquième"
"1202","fr","troisième","troisième"
"1203","fr","3e","3e"
"1204","fr","milliard","milliards"
"1205","fr","million","millions"
"1206","fr","c","c"
"1207","fr","million","million"
"1208","fr","cinq","cinq"
"1209","fr","deux","deux"
"1210","fr","quatre","quatre"
"1211","fr","trois","trois"
"1212","fr","neuf","neuf"
"1213","fr","2,5","2,5"
"1214","fr","cent","cent"
"1215","fr","dix","dix"
"1216","fr","douze","douze"
"1217","fr","huit","huit"
"1218","fr","ii","ii"
"1219","fr","mille","mille"
"1220","fr","quatorze","quatorze"
"1221","fr","quinze","quinze"
"1222","fr","sept","sept"
"1223","fr","six","six"
"1224","fr","trente","trente"
"1225","fr","un","un"
"1226","fr","vingt","vingt"
"1227","ga","dó","dhá"
"1228","ga","céad","chéad"
"1229","ga","trí","trí"
"1230","gl","primeiro","primeira"
"1231","gl","dez","dez"
"1232","hi","दूसरा","दूसरी"
"1233","hi","पहला","पहली"
"1234","hi","दूसरा","दूसरे"
"1235","hi","पहला","पहले"
"1236","hi","चौथा","चौथे"
"1237","hi","तीसरा","तीसरे"
"1238","hi","दूसरा","दूसरा"
"1239","hi","पहला","पहला"
"1240","hi","प्रथम","प्रथम"
"1241","hi","करोड","करोड़ों"
"1242","hi","चार","चार"
"1243","hi","छह","छह"
"1244","hi","तीन","तीन"
"1245","hi","तीन","तीनों"
"1246","hi","दस","दस"
"1247","hi","दो","दोनों"
"1248","hi","लाख","लाखों"
"1249","hi","सात","सात"
"1250","hi","हजार","हजारों"
"1251","hi","एक","एक"
"1252","hi","दो","दो"
"1253","hi","अरब","अरब"
"1254","hi","आठ","आठ"
"1255","hi","करोड","करोड़"
"1256","hi","लाख","लाख"
"1257","hi","शून्य","शून्य"
"1258","hi","सौ","सौ"
"1259","hi","हजार","हजार"
"1260","hi","पांच","पांच"
"1261","hi","बीस","बीस"
"1262","hi","नौ","नौ"
"1263","hi","सैकडा","सैकड़ों"
"1264","hi","_","एक"
"1265","hi","_","तीन"
"1266","hi","_","दो"
"1267","hi","_","मिलियन"
"1268","hi","९.५","९.५"
"1269","hi","करोड","करोड़"
"1270","hi","डेढ़","डेढ़"
"1271","hi","ढाई","ढाई"
"1272","hi","पचास","पचास"
"1273","hi","पाँच","पाँच"
"1274","hi","साढ़े","साढ़े"
"1275","hr","drugi","drugog"
"1276","hr","drugi","drugi"
"1277","hr","prvi","prvi"
"1278","hr","drugi","druge"
"1279","hr","prvi","prve"
"1280","hr","prvi","prvu"
"1281","hr","drugi","druga"
"1282","hr","drugi","drugo"
"1283","hr","prvi","prvo"
"1284","hr","treći","treće"
"1285","hr","drugi","drugim"
"1286","hr","drugi","drugima"
"1287","hr","prvi","prvoj"
"1288","hr","drugi","drugih"
"1289","hr","prvi","prvih"
"1290","hr","prvi","prva"
"1291","hr","prvi","prvog"
"1292","hr","prvi","prvim"
"1293","hr","drugi","drugom"
"1294","hr","prvi","prvom"
"1295","hr","1.","1."
"1296","hr","11.","11."
"1297","hr","12.","12."
"1298","hr","13.","13."
"1299","hr","14.","14."
"1300","hr","15.","15."
"1301","hr","16.","16."
"1302","hr","17.","17."
"1303","hr","18.","18."
"1304","hr","19.","19."
"1305","hr","1999.","1999."
"1306","hr","2.","2."
"1307","hr","20.","20."
"1308","hr","2000.","2000."
"1309","hr","2001.","2001."
"1310","hr","2003.","2003."
"1311","hr","2004.","2004."
"1312","hr","2005.","2005."
"1313","hr","2006.","2006."
"1314","hr","2007.","2007."
"1315","hr","2008.","2008."
"1316","hr","2009.","2009."
"1317","hr","2010.","2010."
"1318","hr","2011.","2011."
"1319","hr","2012.","2012."
"1320","hr","2013.","2013."
"1321","hr","21.","21."
"1322","hr","22.","22."
"1323","hr","25.","25."
"1324","hr","28.","28."
"1325","hr","3.","3."
"1326","hr","30.","30."
"1327","hr","4.","4."
"1328","hr","5.","5."
"1329","hr","6.","6."
"1330","hr","7.","7."
"1331","hr","8.","8."
"1332","hr","9.","9."
"1333","hr","jedan","jednog"
"1334","hr","dva","dva"
"1335","hr","jedan","jedan"
"1336","hr","dva","dvije"
"1337","hr","jedan","jedne"
"1338","hr","jedan","jednu"
"1339","hr","jedan","jedno"
"1340","hr","četiri","četiri"
"1341","hr","tri","tri"
"1342","hr","jedan","jednoj"
"1343","hr","dva","dviju"
"1344","hr","tri","triju"
"1345","hr","jedan","jednom"
"1346","hr","jedan","jednim"
"1347","hr","jedan","jedna"
"1348","hr","deset","deset"
"1349","hr","devet","devet"
"1350","hr","osam","osam"
"1351","hr","pet","pet"
"1352","hr","sedam","sedam"
"1353","hr","šest","šest"
"1354","hu","2000.","2000."
"1355","hu","első","első"
"1356","hu","második","második"
"1357","hu","egy","egy"
"1358","hu","ezer","ezer"
"1359","hu","három","három"
"1360","hu","hat","hat"
"1361","hu","két","két"
"1362","hu","milliárd","milliárd"
"1363","hu","millió","millió"
"1364","hu","négy","négy"
"1365","hu","öt","öt"
"1366","hu","tíz","tíz"
"1367","hu","fél","fél"
"1368","hu","több","több"
"1369","id","_","1"
"1370","id","_","10"
"1371","id","_","11"
"1372","id","_","12"
"1373","id","_","13"
"1374","id","_","16"
"1375","id","_","17"
"1376","id","_","18"
"1377","id","_","1999"
"1378","id","_","2"
"1379","id","_","20"
"1380","id","_","2004"
"1381","id","_","2005"
"1382","id","_","2006"
"1383","id","_","2007"
"1384","id","_","2008"
"1385","id","_","2009"
"1386","id","_","2010"
"1387","id","_","2011"
"1388","id","_","2012"
"1389","id","_","22"
"1390","id","_","3"
"1391","id","_","30"
"1392","id","_","4"
"1393","id","_","5"
"1394","id","_","6"
"1395","id","_","7"
"1396","id","_","8"
"1397","id","_","an"
"1398","id","_","dua"
"1399","id","_","ii"
"1400","id","_","ke"
"1401","id","_","kedua"
"1402","id","_","pertama"
"1403","id","_","satu"
"1404","id","_","tiga"
"1405","it","primo","prime"
"1406","it","ultimo","ultime"
"1407","it","primo","prima"
"1408","it","secondo","seconda"
"1409","it","terzo","terza"
"1410","it","ultimo","ultima"
"1411","it","primo","primi"
"1412","it","terzo","terzi"
"1413","it","ultimo","ultimi"
"1414","it","ennesimo","ennesimo"
"1415","it","primo","primo"
"1416","it","quarto","quarto"
"1417","it","quinto","quinto"
"1418","it","secondo","secondo"
"1419","it","sesto","sesto"
"1420","it","terzo","terzo"
"1421","it","ultimo","ultimo"
"1422","it","i","i"
"1423","it","ii","ii"
"1424","it","iii","iii"
"1425","it","'80","'80"
"1426","it","'90","'90"
"1427","it","cento","cento"
"1428","it","cinque","cinque"
"1429","it","dieci","dieci"
"1430","it","due","due"
"1431","it","mila","mila"
"1432","it","mille","mille"
"1433","it","nove","nove"
"1434","it","otto","otto"
"1435","it","quattro","quattro"
"1436","it","quindici","quindici"
"1437","it","sei","sei"
"1438","it","sette","sette"
"1439","it","tre","tre"
"1440","it","uno","un"
"1441","it","uno","una"
"1442","it","uno","uno"
"1443","it","venti","venti"
"1444","it","zero","zero"
"1445","ja","一","一"
"1446","ja","万","万"
"1447","ja","三","三"
"1448","ja","二","二"
"1449","ja","何","何"
"1450","ja","億","億"
"1451","ja","十","十"
"1452","ja","四","四"
"1453","ja","数","数"
"1454","kk","бір","бір"
"1455","kk","екі","екі"
"1456","kmr","du","du"
"1457","ko","_","첫"
"1458","ko","_","한"
"1459","ko","_","두"
"1460","ko","_","세"
"1461","la","prior","prioribus"
"1462","la","singulus","singulis"
"1463","la","primus","primis"
"1464","la","secundus","secundis"
"1465","la","primus","prima"
"1466","la","quartus","quarta"
"1467","la","quintus","quinta"
"1468","la","secundus","secunda"
"1469","la","tertius","tertia"
"1470","la","primus","primo"
"1471","la","quartus","quarto"
"1472","la","secundus","secundo"
"1473","la","tertius","tertio"
"1474","la","prior","prius"
"1475","la","singulus","singulas"
"1476","la","primus","primam"
"1477","la","secundus","secundam"
"1478","la","tertius","tertiam"
"1479","la","singulus","singulos"
"1480","la","primus","primum"
"1481","la","secundus","secundum"
"1482","la","tertius","tertium"
"1483","la","singulus","singula"
"1484","la","quartus","quartum"
"1485","la","quintus","quintum"
"1486","la","sextus","sextum"
"1487","la","primus","primae"
"1488","la","primus","primi"
"1489","la","prior","prior"
"1490","la","primus","primus"
"1491","la","secundus","secundus"
"1492","la","duo","duabus"
"1493","la","duo","duobus"
"1494","la","tres","tribus"
"1495","la","unus","una"
"1496","la","unus","uno"
"1497","la","duo","duas"
"1498","la","tres","tres"
"1499","la","unus","unam"
"1500","la","duo","duos"
"1501","la","unus","unum"
"1502","la","duo","duo"
"1503","la","tres","tria"
"1504","la","unus","uni"
"1505","la","tres","trium"
"1506","la","unus","unius"
"1507","la","duo","duorum"
"1508","la","duo","duae"
"1509","la","unus","unus"
"1510","la","quatuor","quatuor"
"1511","la","quinque","quinque"
"1512","la","sex","sex"
"1513","la","decem","decem"
"1514","la","mille","mille"
"1515","la","septem","septem"
"1516","lv","pirmā","pirmo"
"1517","lv","otrā","otrās"
"1518","lv","1.","1."
"1519","lv","2.","2."
"1520","lv","2007.","2007."
"1521","lv","2010.","2010."
"1522","lv","2011.","2011."
"1523","lv","2012.","2012."
"1524","lv","2013.","2013."
"1525","lv","3.","3."
"1526","lv","4.","4."
"1527","lv","6.","6."
"1528","lv","9.","9."
"1529","lv","divas","divas"
"1530","lv","trīs","trīs"
"1531","lv","viena","vienu"
"1532","lv","viens","vienu"
"1533","lv","viens","vienam"
"1534","lv","viena","vienā"
"1535","lv","viena","viena"
"1536","lv","divi","divi"
"1537","lv","viens","viens"
"1538","lv","desmit","desmit"
"1539","no","eine","eine"
"1540","no","ene","ene"
"1541","no","einaste","einaste"
"1542","no","eneste","eneste"
"1543","no","éin","éin"
"1544","no","én","én"
"1545","no","én","ett"
"1546","no","100.000","100.000"
"1547","no","1,5","1,5"
"1548","no","15.000","15.000"
"1549","no","200.000","200.000"
"1550","no","500.000","500.000"
"1551","no","åtte","åtte"
"1552","no","elleve","elleve"
"1553","no","fem","fem"
"1554","no","femten","femten"
"1555","no","femti","femti"
"1556","no","fire","fire"
"1557","no","fjorten","fjorten"
"1558","no","hundre","hundre"
"1559","no","ni","ni"
"1560","no","null","null"
"1561","no","seks","seks"
"1562","no","sju","sju"
"1563","no","somt","somme"
"1564","no","syv","syv"
"1565","no","ti","ti"
"1566","no","tjue","tjue"
"1567","no","to","to"
"1568","no","tolv","tolv"
"1569","no","tre","tre"
"1570","no","tri","tri"
"1571","no","tusen","tusen"
"1572","pt","último","últimas"
"1573","pt","primeiro","primeira"
"1574","pt","primeiro","primeiro"
"1575","pt","segundo","segunda"
"1576","pt","terceiro","terceira"
"1577","pt","último","última"
"1578","pt","primeiro","primeiros"
"1579","pt","último","últimos"
"1580","pt","1º","1º"
"1581","pt","quarto","quarto"
"1582","pt","segundo","segundo"
"1583","pt","terceiro","terceiro"
"1584","pt","último","último"
"1585","pt","cento","cento"
"1586","pt","_","0"
"1587","pt","_","1"
"1588","pt","_","10"
"1589","pt","_","100"
"1590","pt","_","11"
"1591","pt","_","12"
"1592","pt","_","13"
"1593","pt","_","14"
"1594","pt","_","15"
"1595","pt","_","16"
"1596","pt","_","17"
"1597","pt","_","18"
"1598","pt","_","19"
"1599","pt","_","2"
"1600","pt","_","20"
"1601","pt","_","200"
"1602","pt","_","2000"
"1603","pt","_","2002"
"1604","pt","_","2003"
"1605","pt","_","2004"
"1606","pt","_","2005"
"1607","pt","_","2006"
"1608","pt","_","2007"
"1609","pt","_","2008"
"1610","pt","_","2009"
"1611","pt","_","2010"
"1612","pt","_","2011"
"1613","pt","_","2012"
"1614","pt","_","2013"
"1615","pt","_","2014"
"1616","pt","_","2015"
"1617","pt","_","2016"
"1618","pt","_","21"
"1619","pt","_","22"
"1620","pt","_","23"
"1621","pt","_","24"
"1622","pt","_","25"
"1623","pt","_","26"
"1624","pt","_","27"
"1625","pt","_","28"
"1626","pt","_","29"
"1627","pt","_","3"
"1628","pt","_","30"
"1629","pt","_","31"
"1630","pt","_","32"
"1631","pt","_","34"
"1632","pt","_","35"
"1633","pt","_","4"
"1634","pt","_","40"
"1635","pt","_","48"
"1636","pt","_","5"
"1637","pt","_","50"
"1638","pt","_","6"
"1639","pt","_","60"
"1640","pt","_","7"
"1641","pt","_","70"
"1642","pt","_","8"
"1643","pt","_","80"
"1644","pt","_","9"
"1645","pt","_","90"
"1646","pt","_","bilhões"
"1647","pt","_","cinco"
"1648","pt","_","dez"
"1649","pt","_","dois"
"1650","pt","_","duas"
"1651","pt","_","mil"
"1652","pt","_","milhões"
"1653","pt","_","nove"
"1654","pt","_","oito"
"1655","pt","_","quatro"
"1656","pt","_","seis"
"1657","pt","_","sete"
"1658","pt","_","três"
"1659","pt","_","um"
"1660","pt","_","uma"
"1661","pt","6-4","6-4"
"1662","pt","cinco","cinco"
"1663","pt","dez","dez"
"1664","pt","dois","dois"
"1665","pt","dois","duas"
"1666","pt","mil","mil"
"1667","pt","nove","nove"
"1668","pt","oito","oito"
"1669","pt","quatro","quatro"
"1670","pt","seis","seis"
"1671","pt","sete","sete"
"1672","pt","três","três"
"1673","pt","um","um"
"1674","pt","um","uma"
"1675","pt","uma","uma"
"1676","ro","prim","primele"
"1677","ro","ultim","ultimele"
"1678","ro","prim","prima"
"1679","ro","ultim","ultima"
"1680","ro","ultim","ultimii"
"1681","ro","prim","primul"
